GEO_ID,value,MarginOfError,state,county,tract,block group,variable_code,variable_name,variable_category,year_sample,sample_level,dataset,census_geom_year,TRPAID,NEIGHBORHOOD
060170320003,0.0,,06,017,032000,3,H016015,Renter Occupied 5 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,0601703200032010,
060610201041,1.0,,06,061,020104,1,H016015,Renter Occupied 5 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,0606102010412010,
060610201042,8.0,,06,061,020104,2,H016015,Renter Occupied 5 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,0606102010422010,
060610201043,1.0,,06,061,020104,3,H016015,Renter Occupied 5 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,0606102010432010,
060610201051,3.0,,06,061,020105,1,H016015,Renter Occupied 5 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,0606102010512010,
060610201052,3.0,,06,061,020105,2,H016015,Renter Occupied 5 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,0606102010522010,
060610201061,4.0,,06,061,020106,1,H016015,Renter Occupied 5 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,0606102010612010,
060610201062,11.0,,06,061,020106,2,H016015,Renter Occupied 5 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,0606102010622010,
060610201071,21.0,,06,061,020107,1,H016015,Renter Occupied 5 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,0606102010712010,
060610201072,31.0,,06,061,020107,2,H016015,Renter Occupied 5 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,0606102010722010,
060610201073,28.0,,06,061,020107,3,H016015,Renter Occupied 5 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,0606102010732010,
060610221001,5.0,,06,061,022100,1,H016015,Renter Occupied 5 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,0606102210012010,
060610221002,1.0,,06,061,022100,2,H016015,Renter Occupied 5 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,0606102210022010,
060610222001,2.0,,06,061,022200,1,H016015,Renter Occupied 5 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,0606102220012010,
060610222002,0.0,,06,061,022200,2,H016015,Renter Occupied 5 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,0606102220022010,
060610223001,0.0,,06,061,022300,1,H016015,Renter Occupied 5 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,0606102230012010,
