GEO_ID,value,MarginOfError,state,county,block group,tract,variable_code,variable_name,variable_category,year_sample,sample_level,dataset,census_geom_year,TRPAID,NEIGHBORHOOD
06017030200,23.2,6.3,06,017,,030200,S1501_C01_009E,Educational Attainment: Population 25 years and over: High school graduate,Education,2010,tract,acs/acs5/subject,2010,060170302002010,South Lake Tahoe
06017030301,36.1,8.4,06,017,,030301,S1501_C01_009E,Educational Attainment: Population 25 years and over: High school graduate,Education,2010,tract,acs/acs5/subject,2010,060170303012010,South Lake Tahoe
06017030302,23.5,8.8,06,017,,030302,S1501_C01_009E,Educational Attainment: Population 25 years and over: High school graduate,Education,2010,tract,acs/acs5/subject,2010,060170303022010,South Lake Tahoe
06017030401,29.2,6.4,06,017,,030401,S1501_C01_009E,Educational Attainment: Population 25 years and over: High school graduate,Education,2010,tract,acs/acs5/subject,2010,060170304012010,South Lake Tahoe
06017030402,29.0,8.4,06,017,,030402,S1501_C01_009E,Educational Attainment: Population 25 years and over: High school graduate,Education,2010,tract,acs/acs5/subject,2010,060170304022010,South Lake Tahoe
06017030502,20.0,6.5,06,017,,030502,S1501_C01_009E,Educational Attainment: Population 25 years and over: High school graduate,Education,2010,tract,acs/acs5/subject,2010,060170305022010,Meyers / Hope Valley / Luther Pass
06017030504,17.2,6.9,06,017,,030504,S1501_C01_009E,Educational Attainment: Population 25 years and over: High school graduate,Education,2010,tract,acs/acs5/subject,2010,060170305042010,South Lake Tahoe
06017030505,20.2,6.9,06,017,,030505,S1501_C01_009E,Educational Attainment: Population 25 years and over: High school graduate,Education,2010,tract,acs/acs5/subject,2010,060170305052010,Meyers / Hope Valley / Luther Pass
06017031600,19.5,6.9,06,017,,031600,S1501_C01_009E,Educational Attainment: Population 25 years and over: High school graduate,Education,2010,tract,acs/acs5/subject,2010,060170316002010,South Lake Tahoe
06017032000,32.3,15.1,06,017,,032000,S1501_C01_009E,Educational Attainment: Population 25 years and over: High school graduate,Education,2010,tract,acs/acs5/subject,2010,060170320002010,Westside El Dorado /Tahoma
06061020104,23.6,13.1,06,061,,020104,S1501_C01_009E,Educational Attainment: Population 25 years and over: High school graduate,Education,2010,tract,acs/acs5/subject,2010,060610201042010,Lake Forest /Dollar Hill
06061020105,18.6,10.8,06,061,,020105,S1501_C01_009E,Educational Attainment: Population 25 years and over: High school graduate,Education,2010,tract,acs/acs5/subject,2010,060610201052010,Carnelian Bay
06061020106,13.1,6.2,06,061,,020106,S1501_C01_009E,Educational Attainment: Population 25 years and over: High school graduate,Education,2010,tract,acs/acs5/subject,2010,060610201062010,Tahoe Vista
06061020107,17.3,8.8,06,061,,020107,S1501_C01_009E,Educational Attainment: Population 25 years and over: High school graduate,Education,2010,tract,acs/acs5/subject,2010,060610201072010,Kings Beach /Brockway
06061022100,20.4,15.8,06,061,,022100,S1501_C01_009E,Educational Attainment: Population 25 years and over: High school graduate,Education,2010,tract,acs/acs5/subject,2010,060610221002010,Tahoe Pines/ Sunnyside
06061022200,3.1,5.4,06,061,,022200,S1501_C01_009E,Educational Attainment: Population 25 years and over: High school graduate,Education,2010,tract,acs/acs5/subject,2010,060610222002010,Tahoe City
06061022300,17.8,15.5,06,061,,022300,S1501_C01_009E,Educational Attainment: Population 25 years and over: High school graduate,Education,2010,tract,acs/acs5/subject,2010,060610223002010,Homewood
32005001600,13.9,9.7,32,005,,001600,S1501_C01_009E,Educational Attainment: Population 25 years and over: High school graduate,Education,2010,tract,acs/acs5/subject,2010,320050016002010,Glenbrook/ Kingsbury/ E. Shore Douglas
32005001700,13.4,7.6,32,005,,001700,S1501_C01_009E,Educational Attainment: Population 25 years and over: High school graduate,Education,2010,tract,acs/acs5/subject,2010,320050017002010,Glenbrook/ Kingsbury/ E. Shore Douglas
32005001800,23.4,11.0,32,005,,001800,S1501_C01_009E,Educational Attainment: Population 25 years and over: High school graduate,Education,2010,tract,acs/acs5/subject,2010,320050018002010,Glenbrook/ Kingsbury/ E. Shore Douglas
32031003305,20.8,8.2,32,031,,003305,S1501_C01_009E,Educational Attainment: Population 25 years and over: High school graduate,Education,2010,tract,acs/acs5/subject,2010,320310033052010,Central Incline Village
32031003306,16.4,9.1,32,031,,003306,S1501_C01_009E,Educational Attainment: Population 25 years and over: High school graduate,Education,2010,tract,acs/acs5/subject,2010,320310033062010,Central Incline Village
32031003307,6.2,5.8,32,031,,003307,S1501_C01_009E,Educational Attainment: Population 25 years and over: High school graduate,Education,2010,tract,acs/acs5/subject,2010,320310033072010,Central Incline Village
32031003308,12.4,5.9,32,031,,003308,S1501_C01_009E,Educational Attainment: Population 25 years and over: High school graduate,Education,2010,tract,acs/acs5/subject,2010,320310033082010,Crystal Bay /surrounding Incline Village
32031003309,16.4,8.3,32,031,,003309,S1501_C01_009E,Educational Attainment: Population 25 years and over: High school graduate,Education,2010,tract,acs/acs5/subject,2010,320310033092010,Crystal Bay /surrounding Incline Village
32031990000,-666666666.0,-222222222.0,32,031,,990000,S1501_C01_009E,Educational Attainment: Population 25 years and over: High school graduate,Education,2010,tract,acs/acs5/subject,2010,320319900002010,
06017030200,25.5,6.4,06,017,,030200,S1501_C01_010E,Educational Attainment: Population 25 years and over: Some college no degree,Education,2010,tract,acs/acs5/subject,2010,060170302002010,South Lake Tahoe
06017030301,29.4,8.7,06,017,,030301,S1501_C01_010E,Educational Attainment: Population 25 years and over: Some college no degree,Education,2010,tract,acs/acs5/subject,2010,060170303012010,South Lake Tahoe
06017030302,44.8,9.4,06,017,,030302,S1501_C01_010E,Educational Attainment: Population 25 years and over: Some college no degree,Education,2010,tract,acs/acs5/subject,2010,060170303022010,South Lake Tahoe
06017030401,22.1,4.9,06,017,,030401,S1501_C01_010E,Educational Attainment: Population 25 years and over: Some college no degree,Education,2010,tract,acs/acs5/subject,2010,060170304012010,South Lake Tahoe
06017030402,30.5,7.1,06,017,,030402,S1501_C01_010E,Educational Attainment: Population 25 years and over: Some college no degree,Education,2010,tract,acs/acs5/subject,2010,060170304022010,South Lake Tahoe
06017030502,32.8,6.1,06,017,,030502,S1501_C01_010E,Educational Attainment: Population 25 years and over: Some college no degree,Education,2010,tract,acs/acs5/subject,2010,060170305022010,Meyers / Hope Valley / Luther Pass
06017030504,20.7,6.7,06,017,,030504,S1501_C01_010E,Educational Attainment: Population 25 years and over: Some college no degree,Education,2010,tract,acs/acs5/subject,2010,060170305042010,South Lake Tahoe
06017030505,18.4,7.3,06,017,,030505,S1501_C01_010E,Educational Attainment: Population 25 years and over: Some college no degree,Education,2010,tract,acs/acs5/subject,2010,060170305052010,Meyers / Hope Valley / Luther Pass
06017031600,16.7,6.0,06,017,,031600,S1501_C01_010E,Educational Attainment: Population 25 years and over: Some college no degree,Education,2010,tract,acs/acs5/subject,2010,060170316002010,South Lake Tahoe
06017032000,22.5,11.8,06,017,,032000,S1501_C01_010E,Educational Attainment: Population 25 years and over: Some college no degree,Education,2010,tract,acs/acs5/subject,2010,060170320002010,Westside El Dorado /Tahoma
06061020104,22.3,9.7,06,061,,020104,S1501_C01_010E,Educational Attainment: Population 25 years and over: Some college no degree,Education,2010,tract,acs/acs5/subject,2010,060610201042010,Lake Forest /Dollar Hill
06061020105,27.0,10.4,06,061,,020105,S1501_C01_010E,Educational Attainment: Population 25 years and over: Some college no degree,Education,2010,tract,acs/acs5/subject,2010,060610201052010,Carnelian Bay
06061020106,22.9,9.4,06,061,,020106,S1501_C01_010E,Educational Attainment: Population 25 years and over: Some college no degree,Education,2010,tract,acs/acs5/subject,2010,060610201062010,Tahoe Vista
06061020107,15.0,7.0,06,061,,020107,S1501_C01_010E,Educational Attainment: Population 25 years and over: Some college no degree,Education,2010,tract,acs/acs5/subject,2010,060610201072010,Kings Beach /Brockway
06061022100,6.3,5.0,06,061,,022100,S1501_C01_010E,Educational Attainment: Population 25 years and over: Some college no degree,Education,2010,tract,acs/acs5/subject,2010,060610221002010,Tahoe Pines/ Sunnyside
06061022200,29.5,19.3,06,061,,022200,S1501_C01_010E,Educational Attainment: Population 25 years and over: Some college no degree,Education,2010,tract,acs/acs5/subject,2010,060610222002010,Tahoe City
06061022300,33.5,15.1,06,061,,022300,S1501_C01_010E,Educational Attainment: Population 25 years and over: Some college no degree,Education,2010,tract,acs/acs5/subject,2010,060610223002010,Homewood
32005001600,14.3,7.8,32,005,,001600,S1501_C01_010E,Educational Attainment: Population 25 years and over: Some college no degree,Education,2010,tract,acs/acs5/subject,2010,320050016002010,Glenbrook/ Kingsbury/ E. Shore Douglas
32005001700,34.6,7.4,32,005,,001700,S1501_C01_010E,Educational Attainment: Population 25 years and over: Some college no degree,Education,2010,tract,acs/acs5/subject,2010,320050017002010,Glenbrook/ Kingsbury/ E. Shore Douglas
32005001800,28.0,11.0,32,005,,001800,S1501_C01_010E,Educational Attainment: Population 25 years and over: Some college no degree,Education,2010,tract,acs/acs5/subject,2010,320050018002010,Glenbrook/ Kingsbury/ E. Shore Douglas
32031003305,24.5,9.1,32,031,,003305,S1501_C01_010E,Educational Attainment: Population 25 years and over: Some college no degree,Education,2010,tract,acs/acs5/subject,2010,320310033052010,Central Incline Village
32031003306,15.4,7.7,32,031,,003306,S1501_C01_010E,Educational Attainment: Population 25 years and over: Some college no degree,Education,2010,tract,acs/acs5/subject,2010,320310033062010,Central Incline Village
32031003307,19.6,10.3,32,031,,003307,S1501_C01_010E,Educational Attainment: Population 25 years and over: Some college no degree,Education,2010,tract,acs/acs5/subject,2010,320310033072010,Central Incline Village
32031003308,9.2,4.9,32,031,,003308,S1501_C01_010E,Educational Attainment: Population 25 years and over: Some college no degree,Education,2010,tract,acs/acs5/subject,2010,320310033082010,Crystal Bay /surrounding Incline Village
32031003309,37.0,9.9,32,031,,003309,S1501_C01_010E,Educational Attainment: Population 25 years and over: Some college no degree,Education,2010,tract,acs/acs5/subject,2010,320310033092010,Crystal Bay /surrounding Incline Village
32031990000,-666666666.0,-222222222.0,32,031,,990000,S1501_C01_010E,Educational Attainment: Population 25 years and over: Some college no degree,Education,2010,tract,acs/acs5/subject,2010,320319900002010,
