GEO_ID,value,MarginOfError,state,county,block group,tract,variable_code,variable_name,variable_category,year_sample,sample_level,dataset,census_geom_year,TRPAID,NEIGHBORHOOD
06017030200,62.0,,06,017,,030200,H017010,Owner Occupied: Householder 75 to 84 Years,Tenure by Age of Householder,2010,tract,dec/sf1,2010,060170302002010,South Lake Tahoe
06017030301,24.0,,06,017,,030301,H017010,Owner Occupied: Householder 75 to 84 Years,Tenure by Age of Householder,2010,tract,dec/sf1,2010,060170303012010,South Lake Tahoe
06017030302,41.0,,06,017,,030302,H017010,Owner Occupied: Householder 75 to 84 Years,Tenure by Age of Householder,2010,tract,dec/sf1,2010,060170303022010,South Lake Tahoe
06017030401,109.0,,06,017,,030401,H017010,Owner Occupied: Householder 75 to 84 Years,Tenure by Age of Householder,2010,tract,dec/sf1,2010,060170304012010,South Lake Tahoe
06017030402,48.0,,06,017,,030402,H017010,Owner Occupied: Householder 75 to 84 Years,Tenure by Age of Householder,2010,tract,dec/sf1,2010,060170304022010,South Lake Tahoe
06017030502,31.0,,06,017,,030502,H017010,Owner Occupied: Householder 75 to 84 Years,Tenure by Age of Householder,2010,tract,dec/sf1,2010,060170305022010,Meyers / Hope Valley / Luther Pass
06017030504,60.0,,06,017,,030504,H017010,Owner Occupied: Householder 75 to 84 Years,Tenure by Age of Householder,2010,tract,dec/sf1,2010,060170305042010,South Lake Tahoe
06017030505,54.0,,06,017,,030505,H017010,Owner Occupied: Householder 75 to 84 Years,Tenure by Age of Householder,2010,tract,dec/sf1,2010,060170305052010,Meyers / Hope Valley / Luther Pass
06017031600,22.0,,06,017,,031600,H017010,Owner Occupied: Householder 75 to 84 Years,Tenure by Age of Householder,2010,tract,dec/sf1,2010,060170316002010,South Lake Tahoe
06017032000,25.0,,06,017,,032000,H017010,Owner Occupied: Householder 75 to 84 Years,Tenure by Age of Householder,2010,tract,dec/sf1,2010,060170320002010,Westside El Dorado /Tahoma
06061020104,51.0,,06,061,,020104,H017010,Owner Occupied: Householder 75 to 84 Years,Tenure by Age of Householder,2010,tract,dec/sf1,2010,060610201042010,Lake Forest /Dollar Hill
06061020105,27.0,,06,061,,020105,H017010,Owner Occupied: Householder 75 to 84 Years,Tenure by Age of Householder,2010,tract,dec/sf1,2010,060610201052010,Carnelian Bay
06061020106,34.0,,06,061,,020106,H017010,Owner Occupied: Householder 75 to 84 Years,Tenure by Age of Householder,2010,tract,dec/sf1,2010,060610201062010,Tahoe Vista
06061020107,25.0,,06,061,,020107,H017010,Owner Occupied: Householder 75 to 84 Years,Tenure by Age of Householder,2010,tract,dec/sf1,2010,060610201072010,Kings Beach /Brockway
06061022100,22.0,,06,061,,022100,H017010,Owner Occupied: Householder 75 to 84 Years,Tenure by Age of Householder,2010,tract,dec/sf1,2010,060610221002010,Tahoe Pines/ Sunnyside
06061022200,17.0,,06,061,,022200,H017010,Owner Occupied: Householder 75 to 84 Years,Tenure by Age of Householder,2010,tract,dec/sf1,2010,060610222002010,Tahoe City
06061022300,19.0,,06,061,,022300,H017010,Owner Occupied: Householder 75 to 84 Years,Tenure by Age of Householder,2010,tract,dec/sf1,2010,060610223002010,Homewood
32005001600,82.0,,32,005,,001600,H017010,Owner Occupied: Householder 75 to 84 Years,Tenure by Age of Householder,2010,tract,dec/sf1,2010,320050016002010,Glenbrook/ Kingsbury/ E. Shore Douglas
32005001700,31.0,,32,005,,001700,H017010,Owner Occupied: Householder 75 to 84 Years,Tenure by Age of Householder,2010,tract,dec/sf1,2010,320050017002010,Glenbrook/ Kingsbury/ E. Shore Douglas
32005001800,47.0,,32,005,,001800,H017010,Owner Occupied: Householder 75 to 84 Years,Tenure by Age of Householder,2010,tract,dec/sf1,2010,320050018002010,Glenbrook/ Kingsbury/ E. Shore Douglas
32031003305,22.0,,32,031,,003305,H017010,Owner Occupied: Householder 75 to 84 Years,Tenure by Age of Householder,2010,tract,dec/sf1,2010,320310033052010,Central Incline Village
