GEO_ID,value,MarginOfError,state,county,tract,block group,variable_code,variable_name,variable_category,year_sample,sample_level,dataset,census_geom_year,TRPAID,NEIGHBORHOOD
060170316011,19.0,,06,017,031601,1,H12_015N,Renter Occupied 5 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,0601703160112020,
060170316012,11.0,,06,017,031601,2,H12_015N,Renter Occupied 5 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,0601703160122020,
060170316013,9.0,,06,017,031601,3,H12_015N,Renter Occupied 5 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,0601703160132020,
060170316021,19.0,,06,017,031602,1,H12_015N,Renter Occupied 5 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,0601703160212020,
060170316022,26.0,,06,017,031602,2,H12_015N,Renter Occupied 5 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,0601703160222020,
060170320011,6.0,,06,017,032001,1,H12_015N,Renter Occupied 5 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,0601703200112020,
060170320021,2.0,,06,017,032002,1,H12_015N,Renter Occupied 5 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,0601703200212020,
060170320022,0.0,,06,017,032002,2,H12_015N,Renter Occupied 5 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,0601703200222020,
060170302013,19.0,,06,017,030201,3,H12_015N,Renter Occupied 5 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,0601703020132020,
060170302011,6.0,,06,017,030201,1,H12_015N,Renter Occupied 5 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,0601703020112020,
060170302012,7.0,,06,017,030201,2,H12_015N,Renter Occupied 5 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,0601703020122020,
060170302021,7.0,,06,017,030202,1,H12_015N,Renter Occupied 5 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,0601703020212020,
060170302022,27.0,,06,017,030202,2,H12_015N,Renter Occupied 5 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,0601703020222020,
060170302023,11.0,,06,017,030202,3,H12_015N,Renter Occupied 5 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,0601703020232020,
060170303011,4.0,,06,017,030301,1,H12_015N,Renter Occupied 5 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,0601703030112020,
060170303012,11.0,,06,017,030301,2,H12_015N,Renter Occupied 5 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,0601703030122020,
060170303013,11.0,,06,017,030301,3,H12_015N,Renter Occupied 5 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,0601703030132020,
060170303021,14.0,,06,017,030302,1,H12_015N,Renter Occupied 5 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,0601703030212020,
060170303022,11.0,,06,017,030302,2,H12_015N,Renter Occupied 5 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,0601703030222020,
060170303023,8.0,,06,017,030302,3,H12_015N,Renter Occupied 5 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,0601703030232020,
060170303024,9.0,,06,017,030302,4,H12_015N,Renter Occupied 5 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,0601703030242020,
060170304021,7.0,,06,017,030402,1,H12_015N,Renter Occupied 5 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,0601703040212020,
060170304022,8.0,,06,017,030402,2,H12_015N,Renter Occupied 5 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,0601703040222020,
060170304023,11.0,,06,017,030402,3,H12_015N,Renter Occupied 5 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,0601703040232020,
