Variable,Code,Category,Datasource,Datasource Name,CodeNumber,Year,census_geom_year,GeometryLevel
Total Population: Not Hispanic or Latino,B03002_002,Race,American Community Survey,acs/acs5,B03002_002,2022,2020,tract
