GEO_ID,value,MarginOfError,state,county,tract,block group,variable_code,variable_name,variable_category,year_sample,sample_level,dataset,census_geom_year,TRPAID,NEIGHBORHOOD
060610222002,198.0,,06,061,022200,2,H13_002N,Owner Occupied: Total,Tenure by Age of Householder,2020,block group,dec/dhc,2020,0606102220022020,
060610223001,71.0,,06,061,022300,1,H13_002N,Owner Occupied: Total,Tenure by Age of Householder,2020,block group,dec/dhc,2020,0606102230012020,
060610223002,150.0,,06,061,022300,2,H13_002N,Owner Occupied: Total,Tenure by Age of Householder,2020,block group,dec/dhc,2020,0606102230022020,
320050016001,245.0,,32,005,001600,1,H13_002N,Owner Occupied: Total,Tenure by Age of Householder,2020,block group,dec/dhc,2020,3200500160012020,
320050016002,482.0,,32,005,001600,2,H13_002N,Owner Occupied: Total,Tenure by Age of Householder,2020,block group,dec/dhc,2020,3200500160022020,
320050017001,288.0,,32,005,001700,1,H13_002N,Owner Occupied: Total,Tenure by Age of Householder,2020,block group,dec/dhc,2020,3200500170012020,
320050017002,43.0,,32,005,001700,2,H13_002N,Owner Occupied: Total,Tenure by Age of Householder,2020,block group,dec/dhc,2020,3200500170022020,
320050018001,424.0,,32,005,001800,1,H13_002N,Owner Occupied: Total,Tenure by Age of Householder,2020,block group,dec/dhc,2020,3200500180012020,
320050018002,363.0,,32,005,001800,2,H13_002N,Owner Occupied: Total,Tenure by Age of Householder,2020,block group,dec/dhc,2020,3200500180022020,
320310033051,299.0,,32,031,003305,1,H13_002N,Owner Occupied: Total,Tenure by Age of Householder,2020,block group,dec/dhc,2020,3203100330512020,
320310033061,150.0,,32,031,003306,1,H13_002N,Owner Occupied: Total,Tenure by Age of Householder,2020,block group,dec/dhc,2020,3203100330612020,
320310033062,230.0,,32,031,003306,2,H13_002N,Owner Occupied: Total,Tenure by Age of Householder,2020,block group,dec/dhc,2020,3203100330622020,
320310033071,121.0,,32,031,003307,1,H13_002N,Owner Occupied: Total,Tenure by Age of Householder,2020,block group,dec/dhc,2020,3203100330712020,
320310033072,232.0,,32,031,003307,2,H13_002N,Owner Occupied: Total,Tenure by Age of Householder,2020,block group,dec/dhc,2020,3203100330722020,
320310033081,316.0,,32,031,003308,1,H13_002N,Owner Occupied: Total,Tenure by Age of Householder,2020,block group,dec/dhc,2020,3203100330812020,
320310033082,414.0,,32,031,003308,2,H13_002N,Owner Occupied: Total,Tenure by Age of Householder,2020,block group,dec/dhc,2020,3203100330822020,
320310033083,231.0,,32,031,003308,3,H13_002N,Owner Occupied: Total,Tenure by Age of Householder,2020,block group,dec/dhc,2020,3203100330832020,
320310033101,314.0,,32,031,003310,1,H13_002N,Owner Occupied: Total,Tenure by Age of Householder,2020,block group,dec/dhc,2020,3203100331012020,
320310033102,177.0,,32,031,003310,2,H13_002N,Owner Occupied: Total,Tenure by Age of Householder,2020,block group,dec/dhc,2020,3203100331022020,
320310033111,288.0,,32,031,003311,1,H13_002N,Owner Occupied: Total,Tenure by Age of Householder,2020,block group,dec/dhc,2020,3203100331112020,
320310033112,273.0,,32,031,003311,2,H13_002N,Owner Occupied: Total,Tenure by Age of Householder,2020,block group,dec/dhc,2020,3203100331122020,
060170316011,1.0,,06,017,031601,1,H13_003N,Owner Occupied: Householder 15 to 24 Years,Tenure by Age of Householder,2020,block group,dec/dhc,2020,0601703160112020,
060170316012,0.0,,06,017,031601,2,H13_003N,Owner Occupied: Householder 15 to 24 Years,Tenure by Age of Householder,2020,block group,dec/dhc,2020,0601703160122020,
060170316013,0.0,,06,017,031601,3,H13_003N,Owner Occupied: Householder 15 to 24 Years,Tenure by Age of Householder,2020,block group,dec/dhc,2020,0601703160132020,
060170316021,3.0,,06,017,031602,1,H13_003N,Owner Occupied: Householder 15 to 24 Years,Tenure by Age of Householder,2020,block group,dec/dhc,2020,0601703160212020,
060170316022,0.0,,06,017,031602,2,H13_003N,Owner Occupied: Householder 15 to 24 Years,Tenure by Age of Householder,2020,block group,dec/dhc,2020,0601703160222020,
060170320011,1.0,,06,017,032001,1,H13_003N,Owner Occupied: Householder 15 to 24 Years,Tenure by Age of Householder,2020,block group,dec/dhc,2020,0601703200112020,
060170320021,2.0,,06,017,032002,1,H13_003N,Owner Occupied: Householder 15 to 24 Years,Tenure by Age of Householder,2020,block group,dec/dhc,2020,0601703200212020,
060170320022,0.0,,06,017,032002,2,H13_003N,Owner Occupied: Householder 15 to 24 Years,Tenure by Age of Householder,2020,block group,dec/dhc,2020,0601703200222020,
060170302013,1.0,,06,017,030201,3,H13_003N,Owner Occupied: Householder 15 to 24 Years,Tenure by Age of Householder,2020,block group,dec/dhc,2020,0601703020132020,
060170302011,3.0,,06,017,030201,1,H13_003N,Owner Occupied: Householder 15 to 24 Years,Tenure by Age of Householder,2020,block group,dec/dhc,2020,0601703020112020,
060170302012,3.0,,06,017,030201,2,H13_003N,Owner Occupied: Householder 15 to 24 Years,Tenure by Age of Householder,2020,block group,dec/dhc,2020,0601703020122020,
060170302021,1.0,,06,017,030202,1,H13_003N,Owner Occupied: Householder 15 to 24 Years,Tenure by Age of Householder,2020,block group,dec/dhc,2020,0601703020212020,
060170302022,0.0,,06,017,030202,2,H13_003N,Owner Occupied: Householder 15 to 24 Years,Tenure by Age of Householder,2020,block group,dec/dhc,2020,0601703020222020,
