"State","Zip Code","Program","Participants"
"CA","92521","Student Doctorate","3"
"CA","92697","Student Doctorate","2"
"CA","93106","Student Doctorate","4"
"CA","93274","Student Doctorate","1"
"CA","94143","Student Doctorate","1"
"CA","94305","Student Doctorate","6"
"CA","94704","Student Doctorate","1"
"CA","94720","Student Doctorate","2"
"CA","95064","Student Doctorate","2"
"CA","95616","Student Doctorate","3"
"CA","90005","Student Intern","1"
"CA","90011","Student Intern","1"
"CA","92037","Student Intern","1"
"CA","92093","Student Intern","10"
"CA","92182","Student Intern","1"
"CA","92866","Student Intern","3"
"CA","93106","Student Intern","10"
"CA","93407","Student Intern","1"
"CA","94303","Student Intern","1"
"CA","94720","Student Intern","2"
"CA","95064","Student Intern","2"
"CA","95521","Student Intern","1"
"CA","90010","Student Masters","1"
"CA","90089","Student Masters","2"
"CA","90095","Student Masters","1"
"CA","91330","Student Masters","1"
"CA","91505","Student Masters","1"
"CA","91702","Student Masters","1"
"CA","91711","Student Masters","2"
"CA","92093","Student Masters","21"
"CA","92110","Student Masters","1"
"CA","92521","Student Masters","1"
"CA","92697","Student Masters","2"
"CA","93940","Student Masters","4"
"CA","94117","Student Masters","7"
"CA","94158","Student Masters","2"
"CA","94305","Student Masters","9"
"CA","94619","Student Masters","1"
"CA","94704","Student Masters","1"
"CA","94720","Student Masters","1"
"CA","95929","Student Masters","1"
"CA","90028","Student Non-Degree","1"
"CA","90032","Student Non-Degree","45"
"CA","90033","Student Non-Degree","3"
"CA","90045","Student Non-Degree","5"
"CA","90068","Student Non-Degree","2"
"CA","90089","Student Non-Degree","135"
"CA","90095","Student Non-Degree","145"
"CA","90815","Student Non-Degree","68"
"CA","90840","Student Non-Degree","4"
"CA","91125","Student Non-Degree","3"
"CA","91330","Student Non-Degree","5"
"CA","91711","Student Non-Degree","6"
"CA","91768","Student Non-Degree","3"
"CA","92037","Student Non-Degree","2"
"CA","92093","Student Non-Degree","117"
"CA","92096","Student Non-Degree","7"
"CA","92106","Student Non-Degree","1"
"CA","92110","Student Non-Degree","32"
"CA","92121","Student Non-Degree","1"
"CA","92182","Student Non-Degree","162"
"CA","92374","Student Non-Degree","2"
"CA","92407","Student Non-Degree","7"
"CA","92521","Student Non-Degree","15"
"CA","92697","Student Non-Degree","76"
"CA","92831","Student Non-Degree","42"
"CA","92866","Student Non-Degree","6"
"CA","92867","Student Non-Degree","1"
"CA","93012","Student Non-Degree","9"
"CA","93106","Student Non-Degree","128"
"CA","93311","Student Non-Degree","2"
"CA","93407","Student Non-Degree","13"
"CA","93740","Student Non-Degree","16"
"CA","93940","Student Non-Degree","31"
"CA","93955","Student Non-Degree","72"
"CA","94066","Student Non-Degree","1"
"CA","94102","Student Non-Degree","5"
"CA","94117","Student Non-Degree","13"
"CA","94132","Student Non-Degree","120"
"CA","94143","Student Non-Degree","5"
"CA","94305","Student Non-Degree","1"
"CA","94542","Student Non-Degree","4"
"CA","94575","Student Non-Degree","4"
"CA","94709","Student Non-Degree","4"
"CA","94720","Student Non-Degree","129"
"CA","94901","Student Non-Degree","8"
"CA","94928","Student Non-Degree","1"
"CA","94960","Student Non-Degree","1"
"CA","95053","Student Non-Degree","11"
"CA","95064","Student Non-Degree","24"
"CA","95192","Student Non-Degree","30"
"CA","95211","Student Non-Degree","2"
"CA","95343","Student Non-Degree","3"
"CA","95382","Student Non-Degree","8"
"CA","95521","Student Non-Degree","3"
"CA","95616","Student Non-Degree","46"
"CA","95817","Student Non-Degree","1"
"CA","95819","Student Non-Degree","37"
"CA","95929","Student Non-Degree","39"
"CA","90501","Student Secondary","1"
"CA","90606","Student Secondary","1"
"CA","91010","Student Secondary","4"
"CA","91350","Student Secondary","3"
"CA","91355","Student Secondary","2"
"CA","91401","Student Secondary","1"
"CA","91701","Student Secondary","1"
"CA","91765","Student Secondary","2"
"CA","91786","Student Secondary","1"
"CA","91915","Student Secondary","1"
"CA","91962","Student Secondary","1"
"CA","92004","Student Secondary","1"
"CA","92019","Student Secondary","1"
"CA","92054","Student Secondary","9"
"CA","92057","Student Secondary","2"
"CA","92071","Student Secondary","1"
"CA","92082","Student Secondary","1"
"CA","92101","Student Secondary","1"
"CA","92126","Student Secondary","2"
"CA","92234","Student Secondary","1"
"CA","92253","Student Secondary","1"
"CA","92260","Student Secondary","2"
"CA","92270","Student Secondary","2"
"CA","92345","Student Secondary","3"
"CA","92374","Student Secondary","1"
"CA","92692","Student Secondary","1"
"CA","92705","Student Secondary","1"
"CA","92806","Student Secondary","1"
"CA","92807","Student Secondary","1"
"CA","92833","Student Secondary","1"
"CA","92861","Student Secondary","3"
"CA","92886","Student Secondary","1"
"CA","93001","Student Secondary","1"
"CA","93003","Student Secondary","1"
"CA","93230","Student Secondary","1"
"CA","93436","Student Secondary","7"
"CA","93454","Student Secondary","1"
"CA","93455","Student Secondary","1"
"CA","93465","Student Secondary","1"
"CA","93536","Student Secondary","4"
"CA","93550","Student Secondary","2"
"CA","93551","Student Secondary","1"
"CA","93561","Student Secondary","1"
"CA","93619","Student Secondary","1"
"CA","93625","Student Secondary","2"
"CA","93636","Student Secondary","3"
"CA","93667","Student Secondary","1"
"CA","93706","Student Secondary","1"
"CA","94108","Student Secondary","4"
"CA","94110","Student Secondary","1"
"CA","94518","Student Secondary","1"
"CA","94558","Student Secondary","1"
"CA","94596","Student Secondary","1"
"CA","94704","Student Secondary","1"
"CA","94901","Student Secondary","1"
"CA","94954","Student Secondary","4"
"CA","95018","Student Secondary","1"
"CA","95051","Student Secondary","1"
"CA","95060","Student Secondary","1"
"CA","95066","Student Secondary","1"
"CA","95073","Student Secondary","4"
"CA","95136","Student Secondary","1"
"CA","95207","Student Secondary","1"
"CA","95210","Student Secondary","1"
"CA","95240","Student Secondary","1"
"CA","95242","Student Secondary","1"
"CA","95249","Student Secondary","1"
"CA","95324","Student Secondary","1"
"CA","95329","Student Secondary","1"
"CA","95336","Student Secondary","3"
"CA","95350","Student Secondary","6"
"CA","95351","Student Secondary","3"
"CA","95355","Student Secondary","3"
"CA","95356","Student Secondary","1"
"CA","95361","Student Secondary","1"
"CA","95366","Student Secondary","2"
"CA","95367","Student Secondary","2"
"CA","95376","Student Secondary","4"
"CA","95377","Student Secondary","3"
"CA","95391","Student Secondary","3"
"CA","95482","Student Secondary","1"
"CA","95501","Student Secondary","1"
"CA","95616","Student Secondary","1"
"CA","95620","Student Secondary","1"
"CA","95632","Student Secondary","3"
"CA","95661","Student Secondary","1"
"CA","95691","Student Secondary","1"
"CA","95692","Student Secondary","1"
"CA","95747","Student Secondary","1"
"CA","95757","Student Secondary","2"
"CA","95829","Student Secondary","1"
"CA","95901","Student Secondary","1"
"CA","95926","Student Secondary","11"
"CA","95945","Student Secondary","3"
"CA","95961","Student Secondary","1"
"CA","95965","Student Secondary","1"
"CA","96001","Student Secondary","1"
"CA","96002","Student Secondary","2"
"CA","96007","Student Secondary","1"
"CA","96022","Student Secondary","1"
"CA","96080","Student Secondary","1"
"CA","96097","Student Secondary","3"
"CA","96130","Student Secondary","1"
"CA","90004","Summer Work Travel","1"
"CA","90013","Summer Work Travel","1"
"CA","90094","Summer Work Travel","1"
"CA","90710","Summer Work Travel","1"
"CA","90755","Summer Work Travel","1"
"CA","91105","Summer Work Travel","1"
"CA","91355","Summer Work Travel","15"
"CA","92328","Summer Work Travel","5"
"CA","93449","Summer Work Travel","2"
"CA","93546","Summer Work Travel","5"
"CA","93644","Summer Work Travel","2"
"CA","93940","Summer Work Travel","1"
"CA","94109","Summer Work Travel","6"
"CA","94133","Summer Work Travel","1"
"CA","94952","Summer Work Travel","3"
"CA","95338","Summer Work Travel","2"
"CA","95646","Summer Work Travel","1"
"CA","95728","Summer Work Travel","10"
"CA","95735","Summer Work Travel","4"
"CA","96140","Summer Work Travel","7"
"CA","96141","Summer Work Travel","1"
"CA","96146","Summer Work Travel","13"
"CA","96150","Summer Work Travel","20"
"CA","96161","Summer Work Travel","33"
"CA","90027","Teacher","1"
"CA","90034","Teacher","7"
"CA","90717","Teacher","1"
"CA","91106","Teacher","1"
"CA","91506","Teacher","2"
"CA","92123","Teacher","1"
"CA","94043","Teacher","3"
"CA","94102","Teacher","2"
"CA","94114","Teacher","2"
"CA","94117","Teacher","1"
"CA","94122","Teacher","2"
"CA","94605","Teacher","1"
"CA","94608","Teacher","2"
"CA","95405","Teacher","4"
"CA","90006","Trainee","1"
"CA","90007","Trainee","2"
"CA","90010","Trainee","1"
"CA","90011","Trainee","1"
"CA","90012","Trainee","1"
"CA","90013","Trainee","3"
"CA","90015","Trainee","1"
"CA","90017","Trainee","12"
"CA","90021","Trainee","4"
"CA","90023","Trainee","2"
"CA","90024","Trainee","3"
"CA","90027","Trainee","3"
"CA","90028","Trainee","1"
"CA","90031","Trainee","2"
"CA","90034","Trainee","1"
"CA","90035","Trainee","1"
"CA","90036","Trainee","2"
"CA","90040","Trainee","4"
"CA","90041","Trainee","1"
"CA","90045","Trainee","4"
"CA","90048","Trainee","1"
"CA","90058","Trainee","12"
"CA","90066","Trainee","1"
"CA","90067","Trainee","2"
"CA","90071","Trainee","2"
"CA","90210","Trainee","1"
"CA","90212","Trainee","1"
"CA","90220","Trainee","2"
"CA","90221","Trainee","1"
"CA","90230","Trainee","1"
"CA","90232","Trainee","1"
"CA","90247","Trainee","1"
"CA","90248","Trainee","7"
"CA","90249","Trainee","3"
"CA","90266","Trainee","1"
"CA","90272","Trainee","1"
"CA","90291","Trainee","1"
"CA","90292","Trainee","2"
"CA","90401","Trainee","2"
"CA","90404","Trainee","1"
"CA","90405","Trainee","2"
"CA","90501","Trainee","5"
"CA","90502","Trainee","2"
"CA","90503","Trainee","2"
"CA","90504","Trainee","1"
"CA","90505","Trainee","1"
"CA","90621","Trainee","1"
"CA","90670","Trainee","3"
"CA","90703","Trainee","1"
"CA","90723","Trainee","1"
"CA","90746","Trainee","2"
"CA","90802","Trainee","1"
"CA","91016","Trainee","1"
"CA","91201","Trainee","1"
"CA","91203","Trainee","1"
"CA","91316","Trainee","1"
"CA","91342","Trainee","1"
"CA","91367","Trainee","1"
"CA","91506","Trainee","1"
"CA","91706","Trainee","1"
"CA","91710","Trainee","1"
"CA","91746","Trainee","1"
"CA","91748","Trainee","1"
"CA","91754","Trainee","1"
"CA","91768","Trainee","1"
"CA","91789","Trainee","2"
"CA","92008","Trainee","2"
"CA","92009","Trainee","1"
"CA","92020","Trainee","1"
"CA","92037","Trainee","1"
"CA","92101","Trainee","7"
"CA","92104","Trainee","2"
"CA","92109","Trainee","1"
"CA","92121","Trainee","3"
"CA","92123","Trainee","3"
"CA","92126","Trainee","1"
"CA","92130","Trainee","6"
"CA","92131","Trainee","3"
"CA","92154","Trainee","2"
"CA","92260","Trainee","4"
"CA","92264","Trainee","2"
"CA","92270","Trainee","1"
"CA","92382","Trainee","1"
"CA","92563","Trainee","1"
"CA","92596","Trainee","1"
"CA","92612","Trainee","4"
"CA","92614","Trainee","2"
"CA","92618","Trainee","2"
"CA","92626","Trainee","2"
"CA","92651","Trainee","3"
"CA","92660","Trainee","1"
"CA","92705","Trainee","8"
"CA","92780","Trainee","1"
"CA","92832","Trainee","1"
"CA","92841","Trainee","3"
"CA","92866","Trainee","1"
"CA","92883","Trainee","2"
"CA","93012","Trainee","1"
"CA","93108","Trainee","2"
"CA","93117","Trainee","1"
"CA","93230","Trainee","2"
"CA","93546","Trainee","1"
"CA","93622","Trainee","1"
"CA","93907","Trainee","1"
"CA","94010","Trainee","3"
"CA","94019","Trainee","2"
"CA","94025","Trainee","3"
"CA","94041","Trainee","2"
"CA","94043","Trainee","3"
"CA","94063","Trainee","1"
"CA","94065","Trainee","2"
"CA","94080","Trainee","1"
"CA","94085","Trainee","3"
"CA","94089","Trainee","4"
"CA","94102","Trainee","7"
"CA","94103","Trainee","10"
"CA","94104","Trainee","2"
"CA","94105","Trainee","17"
"CA","94107","Trainee","5"
"CA","94108","Trainee","8"
"CA","94109","Trainee","2"
"CA","94111","Trainee","4"
"CA","94114","Trainee","1"
"CA","94123","Trainee","4"
"CA","94124","Trainee","1"
"CA","94129","Trainee","1"
"CA","94133","Trainee","3"
"CA","94301","Trainee","9"
"CA","94306","Trainee","1"
"CA","94402","Trainee","1"
"CA","94515","Trainee","3"
"CA","94530","Trainee","1"
"CA","94538","Trainee","3"
"CA","94545","Trainee","3"
"CA","94558","Trainee","1"
"CA","94563","Trainee","1"
"CA","94574","Trainee","3"
"CA","94588","Trainee","1"
"CA","94596","Trainee","2"
"CA","94597","Trainee","1"
"CA","94599","Trainee","3"
"CA","94608","Trainee","3"
"CA","94710","Trainee","1"
"CA","94804","Trainee","1"
"CA","94901","Trainee","1"
"CA","94928","Trainee","1"
"CA","94949","Trainee","1"
"CA","94954","Trainee","1"
"CA","94960","Trainee","1"
"CA","95014","Trainee","3"
"CA","95037","Trainee","3"
"CA","95046","Trainee","1"
"CA","95050","Trainee","1"
"CA","95054","Trainee","1"
"CA","95076","Trainee","1"
"CA","95110","Trainee","4"
"CA","95113","Trainee","1"
"CA","95128","Trainee","1"
"CA","95131","Trainee","1"
"CA","95138","Trainee","1"
"CA","95401","Trainee","1"
"CA","95618","Trainee","1"
"CA","95661","Trainee","1"
"CA","95688","Trainee","1"
"CA","95828","Trainee","1"
